DE_gene,logFC,AveExpr,t,P.Value
MSTRG.9307|TM2D3,-0.129195209,3.992188828,-1.034471778,0.325746179
MSTRG.11950|CTD-2319I12.10,-0.189043082,1.02189925,-0.838691198,0.421610764
MSTRG.8764|DAPK2,0.237239902,5.95557183,1.055185514,0.316637168
ENSG00000126970,-0.218424432,0.568851804,-0.782829595,0.452212653
MSTRG.1190|ZNF644,0.152055629,4.305600301,1.043767365,0.321634199
MSTRG.27385|FAM45BP,-0.19776152,-0.63562152,-0.755917657,0.467463684
MSTRG.24771|FUT10|TTI2,-0.144379079,2.224390541,-0.925297547,0.377014227
MSTRG.8147|C14orf180,-0.369019292,0.5858796,-0.828285806,0.427202397
MSTRG.4445|CCDC88B,-0.324051928,0.538116947,-0.766925616,0.461185808
MSTRG.24775|RNF122,-0.203572463,3.249234462,-0.997479207,0.342502118
MSTRG.3295|MINPP1,-0.166614328,1.708898328,-0.890047836,0.394745852
MSTRG.19010|COPB2,-0.103352592,5.198175423,-1.057112409,0.315799729
ENSG00000273230,-0.186632263,0.413156575,-0.767405615,0.46091331
MSTRG.18217|SNRK,-0.164034348,2.652886993,-0.958747289,0.36072113
ENSG00000226259,-1.122209029,-0.138252889,-0.692187097,0.50487497
MSTRG.23894|PEX1,-0.153619541,4.459702211,-1.047823454,0.3198523
MSTRG.4305|CNTF|ZFP91|ZFP91-CNTF,-0.133772792,6.542945414,-1.047454141,0.320014235
MSTRG.23300|AC006483.1|ACTB,0.146925873,8.060327448,1.03097326,0.327303997
MSTRG.11077|AC107983.4,-0.193484668,1.37756838,-0.856076906,0.412379551
MSTRG.14321|AC020915.1|LLNLR-245B6.1,-0.279824611,0.46046985,-0.772512868,0.458020354
MSTRG.7056|RPSAP53,0.167815082,0.945132938,0.813566783,0.435197197
MSTRG.13237|QTRT1,-0.137030711,3.915092963,-1.024282155,0.330298998
ENSG00000230844,0.248633025,1.184867323,0.836314733,0.422883427
ENSG00000123600,0.302751797,2.777173695,0.957718081,0.361214717
ENSG00000069712,-0.317322664,0.71061185,-0.797033318,0.444296095
MSTRG.16054|FARSB,-0.112712103,4.968520384,-1.053979649,0.317162101
MSTRG.11833|RP11-700H6.2,-0.265326315,0.204009573,-0.734512141,0.479827505
ENSG00000188290,0.257240894,0.315111006,0.734033581,0.480106267
MSTRG.4142|AL122015.1|HIPK3,-0.280593277,7.112948089,-1.038950658,0.323759987
MSTRG.1951|UCK2,0.568551268,2.863393389,0.951881679,0.364023011
MSTRG.25074|RP11-48B3.5|Y_RNA,0.511754217,-0.145245609,0.698557061,0.501054791
MSTRG.14543|PLB1,-0.229884853,0.661301752,-0.775825752,0.456150128
ENSG00000173846,0.266162964,1.183574722,0.824320366,0.429346464
MSTRG.2966|C10orf71-AS1,-0.13897848,5.039722796,-1.055073229,0.316686019
MSTRG.25075|ZBTB10,-0.229129879,3.174654281,-0.97488811,0.353044461
MSTRG.8047|PAPOLA,-0.200171897,5.859802155,-1.053301124,0.317457765
ENSG00000227953,0.220584515,0.156689987,0.763542966,0.463109116
MSTRG.19618|RAB28,-0.139764077,2.438361436,-0.93004101,0.37467215
MSTRG.3323|IFIT5,0.225401007,1.693514768,0.880442041,0.399677813
ENSG00000183647,0.164087229,0.872052258,0.813670145,0.435140708
MSTRG.24536|VIPR2,-0.3115062,1.724007959,-0.887092977,0.396258425
MSTRG.9729|NPIPA8|RP11-1212A22.1,-0.217011675,5.015442446,-1.053772511,0.317252338
MSTRG.2017|DNM3,0.24272358,0.198895324,0.753835731,0.468657163
MSTRG.2266|NUCKS1,-0.134069389,7.563929137,-1.033059978,0.326374151
MSTRG.25123|TMEM64,0.190192292,2.936995578,0.976625102,0.352225517
ENSG00000102743,0.28177132,0.837518273,0.82776911,0.427481359
MSTRG.9496|FLYWCH2,0.154160919,3.406013695,0.998432631,0.342062368
ENSG00000166224,-0.185488114,3.169472457,-0.983584686,0.348958245
MSTRG.26832|GK,0.199500769,1.440053406,0.858648949,0.411025748
MSTRG.3686|RP11-59C5.3,-0.219953747,0.7651182,-0.793232059,0.446405736
MSTRG.8016|C14orf142,0.15659238,2.663346209,0.949558532,0.365145227
MSTRG.27455|FTH1P8,-0.262652828,1.079350729,-0.822207758,0.430491682
MSTRG.7499|MBIP,0.211035206,2.341398364,0.9251807,0.377072052
MSTRG.15347|AC068282.3,-0.307065345,1.223835185,-0.81292386,0.435548677
MSTRG.23830|TMEM60,-0.252164233,2.617435026,-0.934998958,0.372235329
ENSG00000164241,0.233265458,1.719892734,0.887596383,0.396000449
MSTRG.16795|RAE1,-0.158644414,3.023336114,-0.973494508,0.353702514
MSTRG.1458|PHGDH,0.590177363,0.325026567,0.685600072,0.508843978
MSTRG.10852|CLEC10A,0.374383182,0.555677506,0.741377435,0.475839719
MSTRG.18787|NDUFB4,-0.134759199,6.231445583,-1.048099596,0.319731259
MSTRG.22267|B3GALT4,0.214507796,0.381201251,0.746654896,0.472788602
MSTRG.1755|EFNA1,0.331745167,2.081167029,0.89842571,0.390479297
ENSG00000279026,-0.231282303,0.517881307,-0.763074634,0.463375808
MSTRG.17201|ITGB2,0.411683462,1.727815895,0.859521469,0.410567189
MSTRG.24440|ZNF212,0.206368691,2.006984489,0.903882069,0.387718081
MSTRG.25362|RNF139-AS1,0.277751782,0.281185281,0.73023415,0.482323079
MSTRG.7457|RP11-671J11.5,0.174925194,0.821160241,0.788320895,0.449141124
MSTRG.5153|VWA5A,0.295325265,1.644384633,0.85429268,0.413320481
MSTRG.1379|DDX20,-0.277793479,1.680492259,-0.863498344,0.40848158
MSTRG.8982|FBXO22,-0.390271202,2.389964327,-0.92202328,0.378636982
MSTRG.4262|SPI1,0.373810664,0.97485161,0.783260054,0.451971382
MSTRG.11122|SPECC1,0.181100183,2.543259311,0.937824157,0.370851851
MSTRG.27084|ACRC,-0.24310518,1.241281004,-0.852595501,0.414216873
MSTRG.1177|GBP2|GBP7,0.258064998,4.351675527,1.033289678,0.326271918
MSTRG.196|CTNNBIP1,0.134262071,4.419065941,1.044028732,0.32151915
MSTRG.3461|C10orf2,0.201369456,2.936558859,0.963002275,0.358685734
MSTRG.25500|MROH1,-0.168426801,2.709036533,-0.94863684,0.365591151
MSTRG.16852|WI2-87327B8.2,0.454731606,0.779681963,0.747908066,0.47206593
MSTRG.18581|CTD-2013N24.2,0.243617103,0.390250121,0.734138977,0.480044865
MSTRG.4572|RAD9A,0.275141467,1.445480061,0.856648034,0.412078671
MSTRG.9724|RPL7P47,0.150777698,1.2416837,0.825094247,0.428927468
MSTRG.9104|Metazoa_SRP|WDR73,-0.226633026,3.02364866,-0.978396485,0.351391795
ENSG00000212719,-0.164724269,2.255622077,-0.929486715,0.374945293
MSTRG.26096|ZNF322P1,-0.199226194,0.365419845,-0.75131554,0.470104493
MSTRG.16817|NELFCD,-0.119317076,4.649286282,-1.045535963,0.320856306
MSTRG.16779|ZFP64,0.181588263,1.974896123,0.899836471,0.389764051
MSTRG.3376|TBC1D12,-0.187877427,2.638907832,-0.943094509,0.368280893
ENSG00000188803,-0.316035464,0.763015126,-0.796440865,0.444624463
MSTRG.26922|LINC01560,-0.265582423,0.889552877,-0.779588937,0.454031739
MSTRG.601|RNF19B,-0.148099198,3.12085699,-0.972554668,0.354146809
MSTRG.17910|IRAK2,-0.169817109,1.527275698,-0.866267317,0.40703376
ENSG00000182141,0.340168299,1.809912917,0.884160935,0.397763322
MSTRG.8938|UBL7,-0.098564228,5.136510668,-1.050610912,0.318632072
MSTRG.5857|HIGD1AP1,0.247756642,0.413062938,0.7349171,0.479591694
MSTRG.10481|C16orf46|GCSH|RP11-303E16.8,-0.217238103,4.451888945,-1.040115593,0.323244889
MSTRG.24706|RP11-613H2.2,0.174860164,0.407660144,0.722320865,0.486960807
MSTRG.7568|MAP4K5,0.124132544,4.289919444,1.03585194,0.32513316
MSTRG.14329|RPS5,-0.123082833,7.771580102,-1.026973988,0.329091645
MSTRG.16359|TASP1,0.199336256,1.238107932,0.822660024,0.430246341
ENSG00000223459,-0.293539174,0.289063489,-0.833543445,0.424370818
MSTRG.11475|CACNB1,-0.119565892,7.773509769,-1.026000177,0.32952804
MSTRG.5111|SLC37A4,-0.186257948,5.277175045,-1.049365943,0.319176628
MSTRG.17009|AL035610.1,-0.508380619,1.327891213,-0.857045872,0.411869173
MSTRG.1166|RP5-1027O11.1,-0.317222869,0.68263016,-0.815628166,0.434071539
MSTRG.10251|CBFB,0.333496683,3.073619908,0.977317275,0.351899565
MSTRG.12203|UNC13D,-0.286920936,1.640005103,-0.839293348,0.421288709
MSTRG.22579|OGFRL1,0.147225593,4.221817537,1.032904084,0.326443549
MSTRG.18573|SUCLG2-AS1,0.403797569,0.255634363,0.714114724,0.49179955
MSTRG.9846|LCMT1-AS1,0.289956874,-0.072617957,0.628610978,0.543962996
MSTRG.11031|RP11-45M22.2,-0.258402657,0.771621446,-0.775119903,0.456548184
ENSG00000114268,-0.251535217,1.745868365,-0.869409499,0.405395099
MSTRG.21610|ATOX1,0.130728814,2.536747763,0.926657159,0.376341853
MSTRG.11855|DGKE,0.267227589,1.714378676,0.905609966,0.386846552
MSTRG.26356|TOR2A,0.259520209,0.687967806,0.747650005,0.472214689
MSTRG.1563|CH17-189H20.1,-0.337991557,0.565776669,-0.752450451,0.469452367
ENSG00000188611,-0.49812586,0.512150719,-0.781019073,0.453228369
MSTRG.17388|AP000350.10|MIF|SLC2A11,0.15198772,4.625682903,1.041512333,0.322628109
MSTRG.20714|ANXA2R,0.233225785,0.189232809,0.692815177,0.50449751
MSTRG.9856|HMGN2P3,-0.174303648,0.550330085,-0.736354461,0.478755301
MSTRG.8463|SPTBN5,0.236406266,0.431291699,0.742318422,0.475294781
MSTRG.365|DDOST|PINK1-AS,0.107757599,6.518620662,1.040109801,0.323247448
ENSG00000107731,-0.224956039,2.012740467,-0.872664118,0.403702624
ENSG00000183281,-0.249129297,0.617764359,-0.770470661,0.459175725
MSTRG.22388|CCND3,0.206544821,2.805910263,0.944565526,0.367565607
MSTRG.13414|C19orf44,-0.194503404,1.856483076,-0.873490112,0.40327387
ENSG00000180257,-0.273061605,0.293573952,-0.718011165,0.489498295
MSTRG.22309|ANKS1A,-0.108450369,4.8622431,-1.045847437,0.320719457
MSTRG.3685|CTBP2,0.520756596,4.985656988,1.044578487,0.321277261
MSTRG.22362|BTBD9,-0.192263791,3.70021796,-1.007651004,0.33783214
ENSG00000171227,0.232140079,0.161897179,0.679401373,0.512596258
MSTRG.581|IQCC,0.190062548,0.702845441,0.753110962,0.469073101
ENSG00000173068,0.263770395,2.27581351,0.920075143,0.379604856
MSTRG.3059|TET1,0.205766604,1.016398838,0.801327491,0.44192084
MSTRG.3998|CSNK2A3,-0.182261223,2.344695688,-0.918483675,0.380396838
MSTRG.11015|AC005822.1,-0.177870478,0.949124979,-0.777009294,0.45548319
MSTRG.12271|TK1,0.194558868,0.383890225,0.724835504,0.485484036
MSTRG.4691|PLEKHB1,0.525630901,1.411427573,0.825575949,0.428666803
MSTRG.4065|TSG101|YWHABP2,-0.132212454,5.271132157,-1.047619627,0.319941665
MSTRG.26477|TTF1,-0.17052054,3.006052415,-0.964176499,0.358125513
MSTRG.9178|ZNF710,-0.172602767,4.615383033,-1.042161256,0.322341857
MSTRG.2624|AKR1C2|AKR1C5P,0.279500184,4.586885137,1.035999086,0.325067854
MSTRG.15591|HAT1,0.125395482,5.208247188,1.04677066,0.320314087
MSTRG.21290|P4HA2,0.167646876,3.069047591,0.953084666,0.36344288
MSTRG.22650|CYB5R4,-0.152014687,3.243047693,-0.979102271,0.351060012
MSTRG.2139|RP11-101E13.5,0.247372651,1.14368564,0.787812973,0.449424651
MSTRG.8961|RP11-817O13.8,0.22505989,0.929093836,0.769137609,0.459930914
MSTRG.21301|C5orf56,-0.168176616,2.173545452,-0.90856351,0.38536003
MSTRG.1888|SDHC,-0.198132292,7.277054994,-1.027102757,0.329033972
MSTRG.11292|ADAP2,0.271862919,0.469372715,0.719878144,0.488398034
ENSG00000164742,-0.1661976,3.953882894,-1.019581931,0.332415121
MSTRG.9272|TTC23,-0.225995443,4.696045002,-1.041918139,0.322449078
MSTRG.4322|FABP5P7,0.138772778,2.708486088,0.93677861,0.371363416
MSTRG.1380|WNT2B,0.21156248,0.278523294,0.693841835,0.503880886
MSTRG.9712|NOMO3,-0.126672015,5.209313077,-1.045223004,0.320993853
MSTRG.23197|CAHM,0.175969092,0.219907979,0.665125504,0.521301205
MSTRG.16348|PLCB4,0.180654974,2.579563086,0.948694939,0.365563031
MSTRG.7813|SIPA1L1,0.179484245,2.464244723,0.918128511,0.380573743
MSTRG.18704|DUBR,0.230938716,0.21928157,0.695169661,0.503084062
MSTRG.8136|RP11-73M18.10,-0.195482957,0.691639387,-0.756566383,0.467092196
MSTRG.8510|AC011330.5|CATSPER2,-0.254446379,1.210560061,-0.785801008,0.450548903
MSTRG.26215|HSDL2,-0.228883827,7.193391695,-1.024950976,0.329998706
MSTRG.3282|SNCG,0.309349416,1.781769376,0.855515777,0.412675309
MSTRG.15475|NMI,0.174241918,1.567460678,0.834196494,0.424019998
MSTRG.24453|ATP6V0E2,0.171792699,3.293966497,0.972191119,0.354318781
ENSG00000165879,0.183136931,0.690619682,0.745497359,0.473456752
MSTRG.6795|USP12,0.125898823,3.995890696,1.015227724,0.334384498
MSTRG.27445|ATP11C,0.290870991,1.601282932,0.840391613,0.420701743
MSTRG.24478|FASTK,-0.133271734,6.159117882,-1.038949457,0.323760518
ENSG00000112139,0.354595495,1.044601308,0.763131583,0.463343373
MSTRG.16449|RP4-737E23.5,0.324852781,2.146425967,0.866660561,0.406828431
MSTRG.17888|CAMK1,0.174501737,1.485624234,0.820744257,0.43128623
ENSG00000188786,-0.13142129,3.461966442,-0.991074805,0.345466883
MSTRG.8942|EDC3,-0.14065191,3.412371259,-0.980527836,0.350390571
MSTRG.7393|SDR39U1,-0.098077944,4.435135569,-1.031501677,0.327068345
MSTRG.3428|R3HCC1L,0.193730423,2.251762793,0.901525853,0.38890876
MSTRG.19410|ACAP2,-0.142077788,3.751811976,-1.003829043,0.33958126
MSTRG.6966|RB1,-0.120946692,5.0578343,-1.042441961,0.322218093
MSTRG.19984|WDFY3-AS2,-0.32464896,0.53102304,-0.720093569,0.488271177
MSTRG.27544|TMLHE,-0.182438108,4.193384034,-1.024907296,0.330018311
MSTRG.1770|GBA,0.179304613,2.276224379,0.891365336,0.394072738
MSTRG.13613|CEBPA-AS1|CTD-2540B15.9,-0.203907357,1.183138539,-0.769192696,0.45989969
MSTRG.4095|CCDC34,-0.451767856,-0.100185145,-0.532909912,0.605957794
MSTRG.26957|PRICKLE3,-0.127864308,2.788641222,-0.939805013,0.369884048
MSTRG.21104|CTD-2260A17.2,-0.285666976,0.331524807,-0.663379352,0.522371978
MSTRG.7719|SGPP1,-0.160703833,2.157021041,-0.87778501,0.401049583
MSTRG.17933|TAMM41,-0.176177707,2.020037209,-0.871613716,0.40424832
MSTRG.2726|ITGA8,0.411698987,2.511904142,0.939036624,0.37025925
MSTRG.12767|AC048380.1|CTIF,0.264134545,3.780261232,1.001832177,0.340497797
ENSG00000254838,0.276529239,0.40263439,0.713949389,0.491897346
MSTRG.5493|PLBD1,0.15085952,2.775997523,0.928539012,0.375412629
ENSG00000196417,-0.230638848,1.054324204,-0.774976213,0.456629244
MSTRG.2724|FAM171A1,0.250783084,2.749798984,0.938069996,0.37073164
MSTRG.10786|PLD2,0.238867496,2.170884513,0.888140017,0.395721989
MSTRG.23941|NPTX2,-0.320722077,1.147261279,-0.754214693,0.468439775
MSTRG.12207|TRIM65,-0.168194993,2.949655643,-0.945242951,0.367236545
MSTRG.13516|NR2C2AP,0.304670434,1.254294479,0.78526876,0.450846623
ENSG00000138131,0.279914899,1.402868479,0.796626351,0.44452164
ENSG00000228623,-0.287008571,0.238945428,-0.649190361,0.531121332
MSTRG.21801|CLK4|RN7SKP70,-0.174082113,4.661198864,-1.036313085,0.324928529
MSTRG.6341|RPL18AP3,-0.142489442,5.632690889,-1.040976078,0.322864806
MSTRG.26744|GS1-257G1.1,0.150109072,0.749485538,0.735412627,0.479303245
MSTRG.4599|KMT5B,-0.206055161,4.452673073,-1.031329287,0.32714521
ENSG00000128482,-0.274249277,0.36866413,-0.650480497,0.530322245
ENSG00000163293,0.366973077,0.54202869,0.729486843,0.48275986
MSTRG.26404|SPTAN1,0.167784633,5.987688062,1.038632935,0.323900582
MSTRG.11586|IFI35,0.194624011,1.608687475,0.817431153,0.433088582
MSTRG.12248|MIR636|SRSF2,-0.146630595,4.903605034,-1.039346231,0.323585008
MSTRG.14282|AC007228.9,-0.265065011,1.201352073,-0.80632895,0.439164999
MSTRG.25477|TIGD5,-0.177734849,1.738561557,-0.850249993,0.415457881
MSTRG.12952|CNN2,0.340312528,2.036574435,0.861512638,0.409522037
MSTRG.20139|RP11-402J6.3,0.144224921,1.261522162,0.782088285,0.452628353
MSTRG.1750|FLAD1,-0.153343726,4.005069993,-1.010854369,0.336371293
ENSG00000162981,-0.260847936,0.381225511,-0.628545598,0.544004077
MSTRG.23475|DPY19L2P3,-0.239796474,0.368016088,-0.674270804,0.515714572
MSTRG.10950|ADPRM,-0.158740754,1.825830683,-0.845349657,0.418058854
MSTRG.7674|C14orf39,-0.296242639,0.217081864,-0.646559763,0.532752865
MSTRG.12483|LINC00526|RP11-835E18.5,-0.384830414,0.704032758,-0.716989642,0.490100961
ENSG00000000938,0.371702938,0.095735096,0.612676546,0.554028038
MSTRG.19310|EIF2B5,-0.103422519,5.184468566,-1.039813108,0.323378579
MSTRG.14978|PCGF1,-0.122037905,2.896066448,-0.938984997,0.370284469
ENSG00000131797,0.199224056,0.614165444,0.729193313,0.482931488
MSTRG.6858|RFXAP,0.177925771,1.600117342,0.824633696,0.429176788
ENSG00000204947,0.14997097,1.14024044,0.784438651,0.451311214
MSTRG.15747|PMS1,-0.152062633,3.139215832,-0.951811487,0.364056881
MSTRG.15731|GULP1,-0.141949959,2.148148914,-0.89206543,0.393715386
MSTRG.4151|CAPRIN1,0.093021238,6.040046702,1.035795841,0.32515806
MSTRG.751|PPIH,-0.161373533,2.337801021,-0.887215851,0.396195446
MSTRG.13136|GPR108|MIR6791,0.130697933,3.429502024,0.976364884,0.352348114
MSTRG.848|CYP4X1,-0.286575196,2.203338912,-0.8892454,0.395156213
MSTRG.15965|PKI55,-0.161016801,3.734596792,-0.994203726,0.344016062
MSTRG.27538|F8A2,-0.151019224,0.486639424,-0.699205091,0.500667153
MSTRG.13187|ZNF266,0.327305226,3.780377647,0.992792854,0.344669698
MSTRG.16186|KLHL30,-0.140146544,5.544411571,-1.038382925,0.324011246
ENSG00000183323,0.151113026,1.889519413,0.847515431,0.416907949
MSTRG.11193|ALDOC,0.332929846,0.55549843,0.710033815,0.494216954
MSTRG.12168|SLC16A5,0.171682694,2.295061835,0.898820321,0.390279139
MSTRG.26910|CHST7,0.166563099,0.571736622,0.676389611,0.514425398
ENSG00000138346,-0.322173374,0.191692406,-0.597120835,0.56395499
MSTRG.18636|HNRNPKP4,-0.151334573,1.255225856,-0.790786977,0.447766206
MSTRG.7927|SPTLC2,0.171609834,3.358760992,0.974056439,0.353437064
MSTRG.7802|CTD-2540L5.5|CTD-2540L5.6|MED6,0.137947519,3.398372841,0.967665595,0.356464633
MSTRG.7075|LMO7|RP11-29G8.3|UCHL3,0.131196823,7.342412738,1.019694895,0.332364144
MSTRG.13274|ZNF627,0.228299891,1.619458626,0.825912248,0.428484883
MSTRG.15184|MAP4K4,0.120988394,5.825948025,1.036791923,0.324716151
MSTRG.25493|EXOSC4|MIR6847,-0.233243073,1.36388449,-0.784935486,0.45103311
MSTRG.11668|DND1P1,0.395466742,-0.300105824,0.491449156,0.63391917
MSTRG.7807|PCNX,-0.115277629,5.569875336,-1.036816697,0.324705165
MSTRG.712|TRIT1,0.200153703,2.317458362,0.886053424,0.396791529
ENSG00000243660,0.165847594,0.312627787,0.650391136,0.530377571
ENSG00000082175,-0.209640368,0.562582609,-0.707778536,0.495556068
ENSG00000173559,0.321656587,0.714913334,0.703649756,0.498013415
MSTRG.1364|RP5-1180E21.5,-0.072635355,-1.52886897,-0.048789372,0.962066279
MSTRG.15667|AC009948.5,0.286127406,0.981605546,0.755234196,0.467855267
MSTRG.22701|PNISR,-0.107587302,6.896559643,-1.023006809,0.33087218
MSTRG.14431|LAPTM4A,0.114484843,6.066975637,1.033461404,0.326195503
ENSG00000213020,0.185959379,1.675659038,0.826353727,0.428246146
ENSG00000110395,0.138321232,2.996098265,0.949219199,0.365309354
MSTRG.2928|ALOX5,0.275343765,0.379509032,0.595526562,0.564977973
MSTRG.16028|STK16,-0.176653604,2.265643965,-0.875346827,0.402311245
MSTRG.734|CITED4,-0.123836086,3.277910994,-0.969281731,0.355697228
ENSG00000157103,-0.167454323,2.129042859,-0.867736826,0.406266835
ENSG00000108405,-0.578869779,0.588407546,-0.598109789,0.563320936
MSTRG.20189|EXOSC9,0.134120108,3.560882796,0.979795166,0.350734513
MSTRG.10280|C16orf86,0.244656104,0.966236198,0.729697291,0.482636834
MSTRG.13784|PRR13P5,0.189362116,0.752118542,0.706299314,0.4964356
MSTRG.16947|TEKT4P2,0.567764526,-0.434691733,0.452449243,0.660786911
MSTRG.16256|C20orf96,-0.199752391,0.149511966,-0.605259204,0.558749072
MSTRG.25631|RN7SL5P,0.245900999,0.310201636,0.624496277,0.546551943
MSTRG.665|DNALI1,-0.404360904,0.908849395,-0.692681575,0.504577787
MSTRG.15367|SAP130,0.15200036,3.413935834,0.977199941,0.351954804
MSTRG.16477|FRG1CP,0.185690202,1.626117774,0.812328907,0.435874101
MSTRG.3642|SEC23IP,-0.114964443,4.322945066,-1.02000865,0.332222587
MSTRG.9805|EEF2K,-0.154086784,5.851880642,-1.032396978,0.326669369
MSTRG.22175|HCP5|MICA,0.21592918,3.255288057,0.964050578,0.358185559
MSTRG.27514|IKBKGP1,0.095533011,-1.189361445,0.0599325,0.953412861
ENSG00000223773,0.299715976,1.146622012,0.725288764,0.485218149
ENSG00000118620,0.178131359,0.598098294,0.672102573,0.517035827
MSTRG.26387|SWI5,0.23375935,2.242907581,0.865576253,0.407394766
MSTRG.5004|IL18,-0.206304435,1.558933851,-0.801229172,0.441975129
MSTRG.24265|RP11-448A19.1,0.228906335,0.951799554,0.715440934,0.49101553
MSTRG.11648|RP13-890H12.2,0.58189102,1.910983064,0.812495227,0.435783112
MSTRG.2292|G0S2,-0.262940529,7.774943359,-1.006249793,0.338472624
MSTRG.14094|ATF5|MIR4751,-0.510590275,4.4236746,-1.006740804,0.338248084
MSTRG.21662|RP11-175K6.1|RP11-175K6.2,0.197763539,0.502585784,0.663542087,0.522272131
ENSG00000138670,0.177269872,0.697645722,0.667816164,0.519653807
ENSG00000171649,-0.168211385,0.692365453,-0.680229748,0.512093848
MSTRG.8129|TRMT61A,0.139779711,2.332084503,0.881515016,0.399124786
MSTRG.22598|RPL39P3,0.146074046,4.116575531,1.010045929,0.336739525
MSTRG.5874|RP11-793H13.11,0.194516995,0.833588614,0.716404312,0.490446495
MSTRG.23748|GTF2IRD2P1,0.928339144,1.940415593,0.819638151,0.431887398
MSTRG.9979|PRR14,0.156961286,3.287155508,0.965390944,0.357546774
MSTRG.13309|WDR83,-0.202077747,0.900003246,-0.711441833,0.493382057
MSTRG.11019|UPF3AP1,0.175411137,0.648811529,0.686770713,0.508137226
MSTRG.7764|ZFYVE26,-0.125500308,4.642111786,-1.028434758,0.328437842
MSTRG.14033|BAX,0.19036882,1.969263912,0.831165311,0.42565002
MSTRG.3087|TYSND1,-0.168135121,2.110277751,-0.860750257,0.40992199
MSTRG.16471|NANP,0.145226826,1.524880554,0.797426901,0.44407804
MSTRG.27317|SEPT6,0.180277938,2.082450506,0.852149372,0.414452724
MSTRG.8176|AB019441.29,0.190327528,2.906637056,0.922421544,0.378439333
MSTRG.15438|AC078882.1|LRP1B|uc_338,-0.28866213,2.239618518,-0.90065252,0.389350741
ENSG00000135315,0.265969109,1.341905009,0.794399864,0.44575692
MSTRG.24677|BIN3,0.217589647,2.255066885,0.859354078,0.410655136
MSTRG.1786|ASH1L-AS1,-0.220128892,0.346490842,-0.616048763,0.551889172
MSTRG.21196|CDO1,-0.180024253,1.38635559,-0.773449503,0.45749109
ENSG00000131323,-0.278119584,2.701805569,-0.912851223,0.383209224
MSTRG.11817|ACSF2,-0.11765853,4.454559834,-1.022102579,0.331279023
